game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score
401360309,2022,2,2021-12-23,2021-12-23 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,37.0,13.0,22.0,8.0,14.0,12.0,12.0,0.0,4.0,4.0,4.0,2.0,0.0,3.0,1.0,+15,46.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,113,29,Grizzlies,Memphis,Memphis Grizzlies,MEM,https://a.espncdn.com/i/teamlogos/nba/500/mem.png,5D76A8,7399c6,104
401360286,2022,2,2021-12-20,2021-12-20 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,36.0,13.0,27.0,4.0,12.0,0.0,1.0,0.0,3.0,3.0,4.0,0.0,2.0,4.0,1.0,+16,30.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,113,23,Kings,Sacramento,Sacramento Kings,SAC,https://a.espncdn.com/i/teamlogos/nba/500/sac.png,393996,8e9090,98
401360259,2022,2,2021-12-17,2021-12-17 19:30:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,35.0,8.0,21.0,5.0,14.0,9.0,9.0,1.0,4.0,5.0,4.0,1.0,0.0,6.0,6.0,-10,30.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,True,111,2,Celtics,Boston,Boston Celtics,BOS,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,006532,f1f2f3,107
401360238,2022,2,2021-12-14,2021-12-14 19:30:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,35.0,8.0,19.0,5.0,14.0,1.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,4.0,4.0,+13,22.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,True,105,18,Knicks,New York,New York Knicks,NY,https://a.espncdn.com/i/teamlogos/nba/500/ny.png,225EA8,f58426,96
401360229,2022,2,2021-12-13,2021-12-13 19:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,35.0,8.0,20.0,5.0,15.0,5.0,5.0,1.0,5.0,6.0,6.0,1.0,1.0,7.0,1.0,+17,26.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,True,102,11,Pacers,Indiana,Indiana Pacers,IND,https://a.espncdn.com/i/teamlogos/nba/500/ind.png,061642,00275d,100
401360220,2022,2,2021-12-11,2021-12-11 20:30:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,36.0,6.0,20.0,3.0,14.0,3.0,4.0,2.0,7.0,9.0,5.0,0.0,0.0,3.0,1.0,-9,18.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,False,93,20,76ers,Philadelphia,Philadelphia 76ers,PHI,https://a.espncdn.com/i/teamlogos/nba/500/phi.png,000000,f1f2f3,102
401360200,2022,2,2021-12-08,2021-12-08 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,33.0,8.0,19.0,6.0,17.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,3.0,+16,22.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,104,22,Trail Blazers,Portland,Portland Trail Blazers,POR,https://a.espncdn.com/i/teamlogos/nba/500/por.png,000000,bac3c9,94
401360185,2022,2,2021-12-06,2021-12-06 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,31.0,8.0,16.0,7.0,13.0,8.0,8.0,0.0,3.0,3.0,8.0,2.0,0.0,3.0,2.0,+9,31.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,126,19,Magic,Orlando,Orlando Magic,ORL,https://a.espncdn.com/i/teamlogos/nba/500/orl.png,0860A8,c4ced3,95
401360170,2022,2,2021-12-04,2021-12-04 20:30:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,37.0,7.0,28.0,5.0,17.0,8.0,9.0,1.0,7.0,8.0,5.0,3.0,0.0,1.0,1.0,+3,27.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,False,107,24,Spurs,San Antonio,San Antonio Spurs,SA,https://a.espncdn.com/i/teamlogos/nba/500/sa.png,000000,061922,112
401360164,2022,2,2021-12-03,2021-12-03 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,33.0,8.0,20.0,6.0,11.0,1.0,2.0,2.0,3.0,5.0,5.0,0.0,0.0,3.0,2.0,+10,23.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,118,21,Suns,Phoenix,Phoenix Suns,PHX,https://a.espncdn.com/i/teamlogos/nba/500/phx.png,23006a,f1f2f3,96
401360140,2022,2,2021-11-30,2021-11-30 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,36.0,4.0,21.0,3.0,14.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,-17,12.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,False,96,21,Suns,Phoenix,Phoenix Suns,PHX,https://a.espncdn.com/i/teamlogos/nba/500/phx.png,23006a,f1f2f3,104
401360124,2022,2,2021-11-28,2021-11-28 15:30:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,35.0,12.0,22.0,7.0,13.0,2.0,2.0,0.0,5.0,5.0,6.0,6.0,0.0,3.0,4.0,+14,33.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,True,105,12,Clippers,LA,LA Clippers,LAC,https://a.espncdn.com/i/teamlogos/nba/500/lac.png,FA0028,f1f2f3,90
401360114,2022,2,2021-11-26,2021-11-26 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,38.0,12.0,25.0,6.0,15.0,2.0,3.0,0.0,7.0,7.0,8.0,1.0,0.0,3.0,2.0,+18,32.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,118,22,Trail Blazers,Portland,Portland Trail Blazers,POR,https://a.espncdn.com/i/teamlogos/nba/500/por.png,000000,bac3c9,103
401360102,2022,2,2021-11-24,2021-11-24 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,35.0,9.0,16.0,6.0,11.0,1.0,2.0,0.0,4.0,4.0,10.0,1.0,0.0,4.0,1.0,+29,25.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,116,20,76ers,Philadelphia,Philadelphia 76ers,PHI,https://a.espncdn.com/i/teamlogos/nba/500/phi.png,000000,f1f2f3,96
401360076,2022,2,2021-11-21,2021-11-21 20:30:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,37.0,2.0,10.0,1.0,6.0,7.0,7.0,0.0,2.0,2.0,8.0,1.0,0.0,4.0,1.0,+19,12.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,119,28,Raptors,Toronto,Toronto Raptors,TOR,https://a.espncdn.com/i/teamlogos/nba/500/tor.png,CE0F41,061922,104
401360048,2022,2,2021-11-18,2021-11-18 19:30:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,35.0,15.0,27.0,9.0,16.0,1.0,1.0,0.0,4.0,4.0,6.0,2.0,0.0,3.0,4.0,+10,40.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,True,104,5,Cavaliers,Cleveland,Cleveland Cavaliers,CLE,https://a.espncdn.com/i/teamlogos/nba/500/cle.png,061642,fdbb30,89
401360034,2022,2,2021-11-16,2021-11-16 19:30:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,29.0,12.0,19.0,9.0,14.0,4.0,4.0,0.0,7.0,7.0,5.0,2.0,1.0,2.0,4.0,+16,37.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,True,117,17,Nets,Brooklyn,Brooklyn Nets,BKN,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,000000,ffffff,99
401360018,2022,2,2021-11-14,2021-11-14 19:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,36.0,7.0,22.0,3.0,13.0,7.0,7.0,1.0,5.0,6.0,10.0,3.0,1.0,3.0,2.0,+14,24.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,False,102,30,Hornets,Charlotte,Charlotte Hornets,CHA,https://a.espncdn.com/i/teamlogos/nba/500/cha.png,1D1060,008ca8,106
401360007,2022,2,2021-11-12,2021-11-12 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,34.0,15.0,24.0,9.0,17.0,1.0,1.0,0.0,4.0,4.0,5.0,1.0,1.0,6.0,1.0,+31,40.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,119,4,Bulls,Chicago,Chicago Bulls,CHI,https://a.espncdn.com/i/teamlogos/nba/500/chi.png,000000,000000,93
401359993,2022,2,2021-11-10,2021-11-10 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,34.0,8.0,16.0,3.0,9.0,6.0,8.0,0.0,5.0,5.0,6.0,1.0,0.0,3.0,2.0,+11,25.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,123,16,Timberwolves,Minnesota,Minnesota Timberwolves,MIN,https://a.espncdn.com/i/teamlogos/nba/500/min.png,0E3764,c4ced3,110
401359976,2022,2,2021-11-08,2021-11-08 22:00:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,35.0,14.0,28.0,9.0,19.0,13.0,13.0,2.0,5.0,7.0,10.0,4.0,1.0,2.0,0.0,+31,50.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,127,1,Hawks,Atlanta,Atlanta Hawks,ATL,https://a.espncdn.com/i/teamlogos/nba/500/atl.png,002B5C,000000,113
401359969,2022,2,2021-11-07,2021-11-07 20:30:00-05:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,27.0,8.0,16.0,4.0,11.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,+16,20.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,120,10,Rockets,Houston,Houston Rockets,HOU,https://a.espncdn.com/i/teamlogos/nba/500/hou.png,D40026,c4ced3,107
401359954,2022,2,2021-11-05,2021-11-05 22:00:00-04:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,30.0,5.0,16.0,5.0,13.0,4.0,4.0,0.0,3.0,3.0,6.0,0.0,2.0,1.0,1.0,+17,19.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,126,3,Pelicans,New Orleans,New Orleans Pelicans,NO,https://a.espncdn.com/i/teamlogos/nba/500/no.png,002a5c,b4975a,85
401359941,2022,2,2021-11-03,2021-11-03 22:00:00-04:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,35.0,6.0,15.0,3.0,11.0,0.0,0.0,1.0,7.0,8.0,9.0,1.0,1.0,4.0,3.0,-1,15.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,114,30,Hornets,Charlotte,Charlotte Hornets,CHA,https://a.espncdn.com/i/teamlogos/nba/500/cha.png,1D1060,008ca8,92
401359910,2022,2,2021-10-30,2021-10-30 20:30:00-04:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,27.0,7.0,16.0,6.0,15.0,0.0,0.0,0.0,5.0,5.0,6.0,1.0,1.0,2.0,1.0,+17,20.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,103,25,Thunder,Oklahoma City,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,C67C03,f05133,82
401359894,2022,2,2021-10-28,2021-10-28 22:00:00-04:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,41.0,11.0,29.0,7.0,20.0,7.0,7.0,1.0,6.0,7.0,8.0,1.0,0.0,5.0,2.0,+12,36.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,False,101,29,Grizzlies,Memphis,Memphis Grizzlies,MEM,https://a.espncdn.com/i/teamlogos/nba/500/mem.png,5D76A8,7399c6,104
401359875,2022,2,2021-10-26,2021-10-26 20:00:00-04:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,32.0,6.0,14.0,4.0,9.0,7.0,7.0,1.0,5.0,6.0,4.0,0.0,1.0,4.0,1.0,+15,23.0,True,False,False,COACH'S DECISION,False,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,True,106,25,Thunder,Oklahoma City,Oklahoma City Thunder,OKC,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,C67C03,f05133,98
401359863,2022,2,2021-10-24,2021-10-24 21:00:00-04:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,35.0,9.0,23.0,4.0,15.0,5.0,6.0,1.0,6.0,7.0,10.0,3.0,0.0,3.0,1.0,+14,27.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,True,119,23,Kings,Sacramento,Sacramento Kings,SAC,https://a.espncdn.com/i/teamlogos/nba/500/sac.png,393996,8e9090,107
401358778,2022,2,2021-10-21,2021-10-21 22:00:00-04:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,38.0,16.0,25.0,8.0,13.0,5.0,5.0,0.0,10.0,10.0,1.0,1.0,1.0,6.0,2.0,-2,45.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,home,True,115,12,Clippers,LA,LA Clippers,LAC,https://a.espncdn.com/i/teamlogos/nba/500/lac.png,FA0028,f1f2f3,113
401358774,2022,2,2021-10-19,2021-10-19 22:00:00-04:00,3975,Stephen Curry,9,Warriors,Golden State,Warriors,36.0,5.0,21.0,2.0,8.0,9.0,9.0,1.0,9.0,10.0,10.0,3.0,0.0,4.0,1.0,+4,21.0,True,False,False,COACH'S DECISION,True,30,S. Curry,https://a.espncdn.com/i/headshots/nba/players/full/3975.png,Point Guard,PG,Golden State Warriors,s:40~l:46~t:9,golden-state-warriors,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,GS,003da5,fdb927,away,True,121,13,Lakers,Los Angeles,Los Angeles Lakers,LAL,https://a.espncdn.com/i/teamlogos/nba/500/lal.png,542582,552582,114
